iyear,Attack Count,country_txt
1991,1,Jordan
1991,1,Lebanon
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Jordan
1991,1,Turkey
1991,1,Jordan
1991,1,Algeria
1991,1,Algeria
1991,1,Algeria
1991,1,Algeria
1991,1,Lebanon
1991,1,Lebanon
1991,1,West Bank and Gaza Strip
1991,1,Lebanon
1991,1,Lebanon
1991,1,Lebanon
1991,1,West Bank and Gaza Strip
1991,1,Iran
1991,1,Iran
1991,1,Iran
1991,1,Iran
1991,1,Iran
1991,1,Iran
1991,1,Turkey
1991,1,Turkey
1991,1,Lebanon
1991,1,Lebanon
1991,1,Lebanon
1991,1,Lebanon
1991,1,Tunisia
1991,1,Jordan
1991,1,Lebanon
1991,1,Kuwait
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Lebanon
1991,1,Lebanon
1991,1,West Bank and Gaza Strip
1991,1,Algeria
1991,1,Israel
1991,1,Israel
1991,1,Israel
1991,1,Israel
1991,1,Lebanon
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,Saudi Arabia
1991,1,Jordan
1991,1,Lebanon
1991,1,Lebanon
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Algeria
1991,1,West Bank and Gaza Strip
1991,1,Israel
1991,1,Israel
1991,1,Israel
1991,1,Turkey
1991,1,Kuwait
1991,1,Kuwait
1991,1,Kuwait
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,Turkey
1991,1,Turkey
1991,1,Iran
1991,1,Turkey
1991,1,Algeria
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,Israel
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Yemen
1991,1,Lebanon
1991,1,Lebanon
1991,1,Lebanon
1991,1,Lebanon
1991,1,Lebanon
1991,1,Lebanon
1991,1,Lebanon
1991,1,Israel
1991,1,Lebanon
1991,1,Israel
1991,1,Israel
1991,1,Israel
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Egypt
1991,1,Turkey
1991,1,Egypt
1991,1,Israel
1991,1,Turkey
1991,1,Turkey
1991,1,Algeria
1991,1,Algeria
1991,1,Algeria
1991,1,Israel
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Lebanon
1991,1,Israel
1991,1,Israel
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Algeria
1991,1,Lebanon
1991,1,Algeria
1991,1,Algeria
1991,1,Algeria
1991,1,Egypt
1991,1,Israel
1991,1,West Bank and Gaza Strip
1991,1,Israel
1991,1,Iraq
1991,1,Israel
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Algeria
1991,1,Israel
1991,1,Israel
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Yemen
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,Israel
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Lebanon
1991,1,Israel
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Egypt
1991,1,Lebanon
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Israel
1991,1,Lebanon
1991,1,West Bank and Gaza Strip
1991,1,Lebanon
1991,1,Israel
1991,1,West Bank and Gaza Strip
1991,1,Lebanon
1991,1,Lebanon
1991,1,West Bank and Gaza Strip
1991,1,Jordan
1991,1,Lebanon
1991,1,Israel
1991,1,Lebanon
1991,1,Lebanon
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,Lebanon
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Lebanon
1991,1,Israel
1991,1,Israel
1991,1,Israel
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,Israel
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Iran
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,Iran
1991,1,Yemen
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,Lebanon
1991,1,Turkey
1991,1,Israel
1991,1,Lebanon
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Lebanon
1991,1,Israel
1991,1,West Bank and Gaza Strip
1991,1,Israel
1991,1,Turkey
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Israel
1991,1,Israel
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,Israel
1991,1,Israel
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Egypt
1991,1,West Bank and Gaza Strip
1991,1,Egypt
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Lebanon
1991,1,Lebanon
1991,1,Israel
1991,1,Turkey
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,Israel
1991,1,Israel
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,Lebanon
1991,1,Lebanon
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,Morocco
1991,1,Morocco
1991,1,Morocco
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Lebanon
1991,1,Israel
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,Israel
1991,1,Turkey
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Lebanon
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Egypt
1991,1,Lebanon
1991,1,Yemen
1991,1,Israel
1991,1,Israel
1991,1,Turkey
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Israel
1991,1,Algeria
1991,1,Egypt
1991,1,Turkey
1991,1,Algeria
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Lebanon
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Algeria
1991,1,Israel
1991,1,Algeria
1991,1,West Bank and Gaza Strip
1991,1,Israel
1991,1,Lebanon
1991,1,Algeria
1991,1,West Bank and Gaza Strip
1991,1,Israel
1991,1,Turkey
1991,1,Turkey
1991,1,Algeria
1991,1,Lebanon
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,Lebanon
1991,1,Lebanon
1991,1,West Bank and Gaza Strip
1991,1,Turkey
1991,1,West Bank and Gaza Strip
1991,1,Lebanon
1991,1,Israel
1991,1,Turkey
1991,1,Iraq
1991,1,Algeria
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Egypt
1991,1,Turkey
1991,1,Algeria
1991,1,Algeria
1991,1,Algeria
1991,1,Algeria
1991,1,Turkey
1991,1,Lebanon
1991,1,Egypt
1991,1,Iraq
1991,1,Lebanon
1991,1,Lebanon
1991,1,Turkey
1991,1,Turkey
1991,1,Turkey
1991,1,Bahrain
1991,1,West Bank and Gaza Strip
1992,1,Israel
1992,1,Turkey
1992,1,Lebanon
1992,1,Israel
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Lebanon
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,Lebanon
1992,1,Turkey
1992,1,Lebanon
1992,1,Lebanon
1992,1,Israel
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Algeria
1992,1,Lebanon
1992,1,Lebanon
1992,1,Lebanon
1992,1,Lebanon
1992,1,Turkey
1992,1,Lebanon
1992,1,Lebanon
1992,1,Turkey
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Israel
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Algeria
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Israel
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Algeria
1992,1,Lebanon
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Yemen
1992,1,West Bank and Gaza Strip
1992,1,Lebanon
1992,1,Turkey
1992,1,Yemen
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,Lebanon
1992,1,Algeria
1992,1,Lebanon
1992,1,Turkey
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,Israel
1992,1,Israel
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Israel
1992,1,Turkey
1992,1,Israel
1992,1,Lebanon
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Israel
1992,1,Israel
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,Israel
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Israel
1992,1,Egypt
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Israel
1992,1,Turkey
1992,1,Egypt
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Lebanon
1992,1,West Bank and Gaza Strip
1992,1,Lebanon
1992,1,West Bank and Gaza Strip
1992,1,Algeria
1992,1,Algeria
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,Lebanon
1992,1,Egypt
1992,1,Lebanon
1992,1,Lebanon
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Israel
1992,1,West Bank and Gaza Strip
1992,1,Algeria
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,Israel
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Israel
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,Iraq
1992,1,West Bank and Gaza Strip
1992,1,Algeria
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Iran
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Egypt
1992,1,Lebanon
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Lebanon
1992,1,Algeria
1992,1,Iraq
1992,1,West Bank and Gaza Strip
1992,1,Lebanon
1992,1,Lebanon
1992,1,Turkey
1992,1,Yemen
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,Libya
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Egypt
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Lebanon
1992,1,Turkey
1992,1,Lebanon
1992,1,Lebanon
1992,1,Turkey
1992,1,Turkey
1992,1,Lebanon
1992,1,Turkey
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Lebanon
1992,1,Israel
1992,1,Lebanon
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Lebanon
1992,1,Lebanon
1992,1,Turkey
1992,1,Egypt
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Turkey
1992,1,Algeria
1992,1,Yemen
1992,1,Turkey
1992,1,Turkey
1992,1,Lebanon
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Morocco
1992,1,Yemen
1992,1,Israel
1992,1,Egypt
1992,1,Turkey
1992,1,Iran
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Egypt
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Egypt
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Iraq
1992,1,Turkey
1992,1,Algeria
1992,1,Iraq
1992,1,Iraq
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Kuwait
1992,1,Turkey
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Algeria
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Lebanon
1992,1,Yemen
1992,1,Algeria
1992,1,Algeria
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Algeria
1992,1,Israel
1992,1,Israel
1992,1,Turkey
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,Yemen
1992,1,Turkey
1992,1,Turkey
1992,1,Israel
1992,1,Iraq
1992,1,Algeria
1992,1,Egypt
1992,1,Algeria
1992,1,Algeria
1992,1,Iran
1992,1,Kuwait
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Israel
1992,1,Algeria
1992,1,Turkey
1992,1,Kuwait
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Israel
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Israel
1992,1,Israel
1992,1,Lebanon
1992,1,Israel
1992,1,Israel
1992,1,Lebanon
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Israel
1992,1,Israel
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Egypt
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Egypt
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,Algeria
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,Algeria
1992,1,Egypt
1992,1,Turkey
1992,1,Algeria
1992,1,Turkey
1992,1,Israel
1992,1,Israel
1992,1,Israel
1992,1,Algeria
1992,1,Turkey
1992,1,Egypt
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Egypt
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Egypt
1992,1,Iran
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Kuwait
1992,1,West Bank and Gaza Strip
1992,1,Kuwait
1992,1,Algeria
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Israel
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Turkey
1992,1,Lebanon
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Lebanon
1992,1,Turkey
1992,1,Lebanon
1992,1,Turkey
1992,1,Egypt
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Lebanon
1992,1,Algeria
1992,1,Egypt
1992,1,Turkey
1992,1,Iraq
1992,1,Turkey
1992,1,Turkey
1992,1,Israel
1992,1,West Bank and Gaza Strip
1992,1,Western Sahara
1992,1,Lebanon
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Lebanon
1992,1,Lebanon
1992,1,Turkey
1992,1,Turkey
1992,1,Yemen
1992,1,Egypt
1992,1,Iraq
1992,1,Turkey
1992,1,Turkey
1992,1,Kuwait
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Israel
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Kuwait
1992,1,Lebanon
1992,1,Lebanon
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Lebanon
1992,1,Egypt
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Iraq
1992,1,Turkey
1992,1,Turkey
1992,1,Iraq
1992,1,Iraq
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Jordan
1992,1,Iraq
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Iraq
1992,1,Turkey
1992,1,Lebanon
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Lebanon
1992,1,Algeria
1992,1,Lebanon
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Lebanon
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Egypt
1992,1,Egypt
1992,1,Turkey
1992,1,Algeria
1992,1,Yemen
1992,1,Egypt
1992,1,Egypt
1992,1,Iraq
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Israel
1992,1,Turkey
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Turkey
1992,1,West Bank and Gaza Strip
1992,1,Algeria
1992,1,Israel
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Algeria
1992,1,Yemen
1992,1,West Bank and Gaza Strip
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,United Arab Emirates
1992,1,Egypt
1992,1,Iraq
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,West Bank and Gaza Strip
1992,1,Lebanon
1992,1,Algeria
1992,1,Iraq
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Algeria
1992,1,Turkey
1992,1,Algeria
1992,1,Algeria
1992,1,Egypt
1992,1,Egypt
1992,1,Turkey
1992,1,Algeria
1992,1,Lebanon
1992,1,Yemen
1992,1,Turkey
1992,1,Egypt
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,West Bank and Gaza Strip
1992,1,Turkey
1992,1,Turkey
1992,1,Turkey
1992,1,Egypt
1992,1,Turkey
1992,1,Israel
1992,1,Israel
1992,1,Algeria
1992,1,Turkey
1992,1,Turkey
