Date,Index,YoY
2006-01-01T00:00:00,105.65364184517992,0.05653641845179913
2006-02-01T00:00:00,105.53853783945264,0.049901054295424574
2006-03-01T00:00:00,104.05881273173547,0.04945864785814913
2006-04-01T00:00:00,105.51252145330578,0.05418469885327326
2006-05-01T00:00:00,105.82087694865972,0.057079220110526796
2006-06-01T00:00:00,105.69453636090995,0.04750621724590465
2006-07-01T00:00:00,106.67689243292897,0.04546202648241726
2006-08-01T00:00:00,106.82126211671397,0.045050059950226595
2006-09-01T00:00:00,107.71089472463167,0.03776587925851338
2006-10-01T00:00:00,108.30793271320947,0.033795409061316395
2006-11-01T00:00:00,108.37710072036619,0.018216400132194055
2006-12-01T00:00:00,109.49292287053744,0.029600920105807393
2007-01-01T00:00:00,106.95017617785709,0.012271553635387678
2007-02-01T00:00:00,107.46235319471631,0.01822855797178291
2007-03-01T00:00:00,104.37063250533349,0.0029965724710110386
2007-04-01T00:00:00,104.84611823481593,-0.006315868574752637
2007-05-01T00:00:00,103.63696482344345,-0.0206378191921035
2007-06-01T00:00:00,103.93162177366968,-0.01667933507197128
2007-07-01T00:00:00,104.59345963591136,-0.019530310168413667
2007-08-01T00:00:00,104.86231373738066,-0.01833856238463971
2007-09-01T00:00:00,106.49589242350277,-0.011280217328387465
2007-10-01T00:00:00,106.20668402411016,-0.019400690572344725
2007-11-01T00:00:00,107.74509275440217,-0.005831563695311681
2007-12-01T00:00:00,107.2191657040654,-0.02076624777987235
2008-01-01T00:00:00,106.20267949056561,-0.0069892048242014004
2008-02-01T00:00:00,107.18020985207026,-0.0026255086945176087
2008-03-01T00:00:00,107.09081863025953,0.026062754049009262
2008-04-01T00:00:00,106.98435636118563,0.020394060956847815
2008-05-01T00:00:00,108.78750607112293,0.049697916727433844
2008-06-01T00:00:00,108.49291001997278,0.04388739604425829
2008-07-01T00:00:00,108.89682079339576,0.04114369265979301
2008-08-01T00:00:00,109.63524754253804,0.04551619771723536
2008-09-01T00:00:00,109.22508434530943,0.025627203638554086
2008-10-01T00:00:00,108.49890808513373,0.02158267233447586
2008-11-01T00:00:00,107.07910393548876,-0.006181152216662711
2008-12-01T00:00:00,107.73538137993886,0.004814583964384278
2009-01-01T00:00:00,106.38986379904696,0.0017625196405517407
2009-02-01T00:00:00,104.08942760763911,-0.028837247554348355
2009-03-01T00:00:00,102.6986700959312,-0.04101330618727084
2009-04-01T00:00:00,102.29952140060803,-0.04378990648652703
2009-05-01T00:00:00,102.46730697146063,-0.05809673672940252
2009-06-01T00:00:00,101.14203184008738,-0.06775445675235514
2009-07-01T00:00:00,103.1514059451315,-0.052760170649653215
2009-08-01T00:00:00,103.4517389633004,-0.05640073532773726
2009-09-01T00:00:00,102.48432766790042,-0.06171436458770274
2009-10-01T00:00:00,101.49490744523912,-0.0645536509399608
2009-11-01T00:00:00,102.3692110364203,-0.04398517288588821
2009-12-01T00:00:00,101.644371453372,-0.05653676488215453
2010-01-01T00:00:00,101.7040603254427,-0.044043702156203346
2010-02-01T00:00:00,101.64180710059195,-0.023514592819871893
2010-03-01T00:00:00,100.60485904046304,-0.020387908173614466
2010-04-01T00:00:00,102.24439344498246,-0.0005388877178582607
2010-05-01T00:00:00,103.38244419366127,0.008931016626166688
2010-06-01T00:00:00,104.631783201162,0.03450347296356626
2010-07-01T00:00:00,106.59003327478187,0.033335729146333204
2010-08-01T00:00:00,106.34508047494182,0.027968031669992843
2010-09-01T00:00:00,107.23527546241642,0.04635779833489684
2010-10-01T00:00:00,106.88235496687726,0.053080963934519554
2010-11-01T00:00:00,106.34380506088934,0.038826068739115094
2010-12-01T00:00:00,106.00739930902367,0.04292444129730444
2011-01-01T00:00:00,106.67137702416727,0.04884088877896975
2011-02-01T00:00:00,106.24478607325256,0.0452862764246722
2011-03-01T00:00:00,105.22262567069866,0.04590003578632684
2011-04-01T00:00:00,106.72433851813213,0.04381604626135638
2011-05-01T00:00:00,107.8044158474331,0.042772945525338724
2011-06-01T00:00:00,110.25056168616491,0.053700494372732166
2011-07-01T00:00:00,110.2537740375036,0.03437226399279614
2011-08-01T00:00:00,110.27651121585285,0.03696861879602786
2011-09-01T00:00:00,110.01365161390844,0.025909162255714824
2011-10-01T00:00:00,111.07190646387126,0.03919778431428034
2011-11-01T00:00:00,111.51712419851694,0.04864711333834171
2011-12-01T00:00:00,112.89383133637041,0.06496180523467054
2012-01-01T00:00:00,111.80961381033198,0.04816884275339017
2012-02-01T00:00:00,109.9175184860155,0.034568589655126214
2012-03-01T00:00:00,110.93349814807505,0.05427418714344712
2012-04-01T00:00:00,111.44181810851353,0.044202472049802655
2012-05-01T00:00:00,111.60061149119784,0.03521373047591281
2012-06-01T00:00:00,112.47233007957409,0.020151991603757802
2012-07-01T00:00:00,112.41648866187211,0.01961578769750627
2012-08-01T00:00:00,112.58364494926877,0.020921352226132672
2012-09-01T00:00:00,112.97843828999554,0.026949261592479345
2012-10-01T00:00:00,115.04178170823597,0.035741488291245016
2012-11-01T00:00:00,115.89921409657484,0.03929521972120731
2012-12-01T00:00:00,117.05619590444488,0.036869725465092706
2013-01-01T00:00:00,112.70502229696484,0.008008331807243252
2013-02-01T00:00:00,112.0151169039267,0.01908338585880709
2013-03-01T00:00:00,112.22869375978792,0.011675423865062262
2013-04-01T00:00:00,112.12227431799133,0.006105932414125048
2013-05-01T00:00:00,112.86448006186443,0.011324925139556852
2013-06-01T00:00:00,114.02954579300972,0.013845322777023439
2013-07-01T00:00:00,114.81454895868819,0.021331926707202298
2013-08-01T00:00:00,115.65722510905923,0.027300414382350535
2013-09-01T00:00:00,116.5808553510926,0.03188588119664293
2013-10-01T00:00:00,117.47567648576988,0.02115661580856454
2013-11-01T00:00:00,116.93469932771505,0.008934359384675128
2013-12-01T00:00:00,117.84025373797378,0.006698131845741306
2014-01-01T00:00:00,115.85681813208946,0.02796499899374494
2014-02-01T00:00:00,116.20400868789011,0.03739577210418976
2014-03-01T00:00:00,117.24245245648403,0.04467448144257524
2014-04-01T00:00:00,118.60862144136468,0.05785065601663897
2014-05-01T00:00:00,118.66446543958315,0.05138893453936588
2014-06-01T00:00:00,119.5068098973951,0.048033727279137794
2014-07-01T00:00:00,121.25666064868119,0.05610884464050758
2014-08-01T00:00:00,121.53660123505104,0.05083449062907941
2014-09-01T00:00:00,122.30722273541186,0.04911927749263678
2014-10-01T00:00:00,123.60316294977697,0.05215961846152317
2014-11-01T00:00:00,123.07822096716774,0.05253805478419338
2014-12-01T00:00:00,125.08174560241916,0.06145176741173142
2015-01-01T00:00:00,123.57002659722048,0.06657535214144339
2015-02-01T00:00:00,122.49799409092688,0.05416323820584923
2015-03-01T00:00:00,124.24603719412654,0.05973591127532907
2015-04-01T00:00:00,124.84554184705512,0.05258403925361965
2015-05-01T00:00:00,124.27063167515071,0.04724385025289557
2015-06-01T00:00:00,125.03852690596378,0.046287881111696016
2015-07-01T00:00:00,125.951390782166,0.03871729691688386
2015-08-01T00:00:00,125.23959114273143,0.03046810483468132
2015-09-01T00:00:00,125.17592816024417,0.02345491427794255
2015-10-01T00:00:00,126.34407888100829,0.02217512777035502
2015-11-01T00:00:00,125.97445179108198,0.023531627294863355
2015-12-01T00:00:00,127.00006738492591,0.015336544699370291
2016-01-01T00:00:00,124.5156132454329,0.007652233104186168
2016-02-01T00:00:00,124.33797232533539,0.015020476441783615
2016-03-01T00:00:00,124.36579182289658,0.0009638506907301281
2016-04-01T00:00:00,122.96663114731874,-0.01504988221396153
2016-05-01T00:00:00,122.88400347958333,-0.011158132672827281
2016-06-01T00:00:00,123.91366489289446,-0.008996123362164044
2016-07-01T00:00:00,123.10610321909338,-0.022590362404124376
2016-08-01T00:00:00,123.55294747088503,-0.013467336139130204
2016-09-01T00:00:00,124.02989999347875,-0.009155339877315094
2016-10-01T00:00:00,125.43600570556875,-0.0071873029862742355
2016-11-01T00:00:00,126.60052692454855,0.0049698579717167846
2016-12-01T00:00:00,126.45985416556394,-0.004253645139609574
2017-01-01T00:00:00,124.64444044259658,0.00103462685366007
2017-02-01T00:00:00,123.63586805659143,-0.005646740538014172
2017-03-01T00:00:00,124.61786556704755,0.0020268736318578284
2017-04-01T00:00:00,123.49429670846183,0.004291128058236726
2017-05-01T00:00:00,124.25481963435321,0.011155366979866077
2017-06-01T00:00:00,124.76365984634283,0.006859573996000234
2017-07-01T00:00:00,125.20131552976767,0.017019564878480553
2017-08-01T00:00:00,126.8672768955644,0.026825174894839154
2017-09-01T00:00:00,128.6787111263595,0.03748137451634781
2017-10-01T00:00:00,131.4709855545963,0.048112021863907506
2017-11-01T00:00:00,130.92259251108453,0.03413939650592335
