date,label,month,quarter,sourceDataset,updateDate,value,year
1999 DEC,1999 DEC,December,,MM23,2016-01-19T09:30:00.000Z,49.5,1999
2000 JAN,2000 JAN,January,,MM23,2016-01-19T09:30:00.000Z,49.9,2000
2000 FEB,2000 FEB,February,,MM23,2016-01-19T09:30:00.000Z,50.0,2000
2000 MAR,2000 MAR,March,,MM23,2016-01-19T09:30:00.000Z,50.1,2000
2000 APR,2000 APR,April,,MM23,2016-01-19T09:30:00.000Z,50.8,2000
2000 MAY,2000 MAY,May,,MM23,2016-01-19T09:30:00.000Z,51.1,2000
2000 JUN,2000 JUN,June,,MM23,2016-01-19T09:30:00.000Z,50.8,2000
2000 JUL,2000 JUL,July,,MM23,2016-01-19T09:30:00.000Z,50.8,2000
2000 AUG,2000 AUG,August,,MM23,2016-01-19T09:30:00.000Z,50.8,2000
2000 SEP,2000 SEP,September,,MM23,2016-01-19T09:30:00.000Z,50.8,2000
2000 OCT,2000 OCT,October,,MM23,2016-01-19T09:30:00.000Z,51.0,2000
2000 NOV,2000 NOV,November,,MM23,2016-01-19T09:30:00.000Z,50.9,2000
2000 DEC,2000 DEC,December,,MM23,2016-01-19T09:30:00.000Z,51.0,2000
2001 JAN,2001 JAN,January,,MM23,2016-01-19T09:30:00.000Z,51.7,2001
2001 FEB,2001 FEB,February,,MM23,2016-01-19T09:30:00.000Z,51.8,2001
2001 MAR,2001 MAR,March,,MM23,2016-01-19T09:30:00.000Z,52.0,2001
2001 APR,2001 APR,April,,MM23,2016-01-19T09:30:00.000Z,52.6,2001
2001 MAY,2001 MAY,May,,MM23,2016-01-19T09:30:00.000Z,52.9,2001
2001 JUN,2001 JUN,June,,MM23,2016-01-19T09:30:00.000Z,53.1,2001
2001 JUL,2001 JUL,July,,MM23,2016-01-19T09:30:00.000Z,53.7,2001
2001 AUG,2001 AUG,August,,MM23,2016-01-19T09:30:00.000Z,53.8,2001
2001 SEP,2001 SEP,September,,MM23,2016-01-19T09:30:00.000Z,53.9,2001
2001 OCT,2001 OCT,October,,MM23,2016-01-19T09:30:00.000Z,54.0,2001
2001 NOV,2001 NOV,November,,MM23,2016-01-19T09:30:00.000Z,54.2,2001
2001 DEC,2001 DEC,December,,MM23,2016-01-19T09:30:00.000Z,54.4,2001
2002 JAN,2002 JAN,January,,MM23,2016-01-19T09:30:00.000Z,55.3,2002
2002 FEB,2002 FEB,February,,MM23,2016-01-19T09:30:00.000Z,55.1,2002
2002 MAR,2002 MAR,March,,MM23,2016-01-19T09:30:00.000Z,55.3,2002
2002 APR,2002 APR,April,,MM23,2016-01-19T09:30:00.000Z,55.9,2002
2002 MAY,2002 MAY,May,,MM23,2016-01-19T09:30:00.000Z,56.3,2002
2002 JUN,2002 JUN,June,,MM23,2016-01-19T09:30:00.000Z,56.7,2002
2002 JUL,2002 JUL,July,,MM23,2016-01-19T09:30:00.000Z,56.9,2002
2002 AUG,2002 AUG,August,,MM23,2016-01-19T09:30:00.000Z,57.4,2002
2002 SEP,2002 SEP,September,,MM23,2016-01-19T09:30:00.000Z,57.5,2002
2002 OCT,2002 OCT,October,,MM23,2016-01-19T09:30:00.000Z,57.7,2002
2002 NOV,2002 NOV,November,,MM23,2016-01-19T09:30:00.000Z,57.8,2002
2002 DEC,2002 DEC,December,,MM23,2016-01-19T09:30:00.000Z,57.9,2002
2003 JAN,2003 JAN,January,,MM23,2016-01-19T09:30:00.000Z,58.6,2003
2003 FEB,2003 FEB,February,,MM23,2016-01-19T09:30:00.000Z,58.8,2003
2003 MAR,2003 MAR,March,,MM23,2016-01-19T09:30:00.000Z,58.7,2003
2003 APR,2003 APR,April,,MM23,2016-01-19T09:30:00.000Z,59.2,2003
