date,label,month,quarter,sourceDataset,updateDate,value,year
1991,1991,,,PRDY,2021-10-06T23:00:00.000Z,-0.1,1991
1992,1992,,,PRDY,2022-04-06T23:00:00.000Z,5.9,1992
1993,1993,,,PRDY,2021-10-06T23:00:00.000Z,6.8,1993
1994,1994,,,PRDY,2021-10-06T23:00:00.000Z,2.3,1994
1995,1995,,,PRDY,2021-10-06T23:00:00.000Z,-0.2,1995
1996,1996,,,PRDY,2021-10-06T23:00:00.000Z,1.4,1996
1997,1997,,,PRDY,2021-10-06T23:00:00.000Z,-2.2,1997
1998,1998,,,PRDY,2022-10-06T23:00:00.000Z,-3.7,1998
1999,1999,,,PRDY,2022-10-06T23:00:00.000Z,-3.6,1999
2000,2000,,,PRDY,2022-10-06T23:00:00.000Z,7.2,2000
2001,2001,,,PRDY,2022-10-06T23:00:00.000Z,-3.4,2001
2002,2002,,,PRDY,2021-10-06T23:00:00.000Z,-0.8,2002
2003,2003,,,PRDY,2022-10-06T23:00:00.000Z,0.0,2003
2004,2004,,,PRDY,2022-10-06T23:00:00.000Z,1.0,2004
2005,2005,,,PRDY,2022-10-06T23:00:00.000Z,4.7,2005
2006,2006,,,PRDY,2022-10-06T23:00:00.000Z,6.8,2006
2007,2007,,,PRDY,2022-10-06T23:00:00.000Z,-0.5,2007
2008,2008,,,PRDY,2022-10-06T23:00:00.000Z,-2.9,2008
2009,2009,,,PRDY,2022-10-06T23:00:00.000Z,-8.5,2009
2010,2010,,,PRDY,2022-10-06T23:00:00.000Z,9.4,2010
2011,2011,,,PRDY,2021-10-06T23:00:00.000Z,0.8,2011
2012,2012,,,PRDY,2022-10-06T23:00:00.000Z,-0.9,2012
2013,2013,,,PRDY,2022-10-06T23:00:00.000Z,-1.8,2013
2014,2014,,,PRDY,2022-10-06T23:00:00.000Z,6.1,2014
2015,2015,,,PRDY,2022-10-06T23:00:00.000Z,-1.0,2015
2016,2016,,,PRDY,2022-10-06T23:00:00.000Z,0.9,2016
2017,2017,,,PRDY,2022-10-06T23:00:00.000Z,2.5,2017
2018,2018,,,PRDY,2022-10-06T23:00:00.000Z,-1.4,2018
2019,2019,,,PRDY,2022-10-06T23:00:00.000Z,0.0,2019
2020,2020,,,PRDY,2022-10-06T23:00:00.000Z,-17.5,2020
2021,2021,,,PRDY,2022-10-06T23:00:00.000Z,5.4,2021
